Timestamp,JoystickValue,MappedAngle
15:04:21,-0.01177978515625,88
15:04:22,-0.01177978515625,88
15:04:22,-0.019622802734375,88
15:04:23,-0.01177978515625,88
15:04:23,-0.003936767578125,89
15:04:23,-0.01177978515625,88
15:04:23,-0.01177978515625,88
15:04:23,-0.019622802734375,88
15:04:23,-0.003936767578125,89
15:04:23,-0.01177978515625,88
15:04:24,-0.01177978515625,88
15:04:24,0.043121337890625,93
15:04:24,0.043121337890625,93
15:04:24,0.043121337890625,93
15:04:24,0.0352783203125,93
15:04:24,0.043121337890625,93
15:04:24,0.043121337890625,93
15:04:25,0.0352783203125,93
15:04:25,0.0352783203125,93
15:04:25,0.0352783203125,93
15:04:25,0.0352783203125,93
15:04:25,0.043121337890625,93
15:04:25,0.043121337890625,93
15:04:25,0.043121337890625,93
15:04:25,0.043121337890625,93
15:04:25,0.05096435546875,94
15:04:25,0.043121337890625,93
15:04:25,0.043121337890625,93
15:04:25,0.0352783203125,93
15:04:26,0.043121337890625,93
15:04:26,-0.035308837890625,86
15:04:26,-0.0902099609375,81
15:04:26,-0.0274658203125,87
15:04:26,-0.01177978515625,88
15:04:26,-0.01177978515625,88
15:04:26,-0.003936767578125,89
15:04:26,-0.035308837890625,86
15:04:26,0.011749267578125,91
15:04:26,0.043121337890625,93
15:04:26,0.027435302734375,92
15:04:27,-0.01177978515625,88
15:04:27,-0.0274658203125,87
15:04:27,-0.003936767578125,89
15:04:27,0.01959228515625,91
15:04:27,-0.003936767578125,89
15:04:27,0.011749267578125,91
15:04:27,0.01959228515625,91
15:04:27,0.00390625,90
15:04:27,0.01959228515625,91
15:04:28,0.01959228515625,91
15:04:28,-0.003936767578125,89
15:04:28,0.01959228515625,91
15:04:28,0.01959228515625,91
15:04:28,-0.003936767578125,89
15:04:28,0.01959228515625,91
15:04:28,0.01959228515625,91
15:04:28,-0.003936767578125,89
15:04:28,-0.003936767578125,89
15:04:29,0.01959228515625,91
15:04:29,0.01959228515625,91
15:04:29,0.01959228515625,91
15:04:29,0.00390625,90
15:04:29,0.01959228515625,91
15:04:29,0.01959228515625,91
15:04:29,0.01959228515625,91
15:04:29,0.011749267578125,91
15:04:29,0.0352783203125,93
15:04:30,0.01959228515625,91
15:04:30,0.317626953125,118
15:04:30,0.325469970703125,119
15:04:30,0.043121337890625,93
15:04:30,0.043121337890625,93
15:04:30,0.05096435546875,94
15:04:30,0.043121337890625,93
15:04:30,0.043121337890625,93
15:04:30,0.05096435546875,94
15:04:30,0.05096435546875,94
15:04:31,0.05096435546875,94
15:04:31,0.043121337890625,93
15:04:31,0.043121337890625,93
15:04:31,-0.019622802734375,88
15:04:31,-0.349029541015625,58
15:04:31,0.01959228515625,91
15:04:31,0.05096435546875,94
15:04:31,0.05096435546875,94
15:04:31,0.05096435546875,94
15:04:31,-0.04315185546875,86
15:04:32,-0.95294189453125,4
15:04:32,-0.019622802734375,88
15:04:32,-0.95294189453125,4
15:04:32,-0.960784912109375,3
15:04:32,0.05096435546875,94
15:04:32,-0.317657470703125,61
15:04:32,-0.945098876953125,4
15:04:32,-0.003936767578125,89
15:04:32,-0.0274658203125,87
15:04:33,-0.04315185546875,86
15:04:33,-0.058837890625,84
15:04:33,-0.0274658203125,87
15:04:33,-0.066680908203125,83
15:04:33,-0.521575927734375,43
15:04:33,-0.3411865234375,59
15:04:33,-0.678436279296875,28
15:04:33,-0.960784912109375,3
15:04:33,-0.13726806640625,77
15:04:34,-0.945098876953125,4
15:04:34,0.05096435546875,94
15:04:34,-0.2784423828125,64
15:04:34,-0.9686279296875,2
15:04:34,-0.866668701171875,11
15:04:34,-0.0274658203125,87
15:04:34,-0.929412841796875,6
15:04:34,-0.92156982421875,7
15:04:34,-0.035308837890625,86
15:04:35,-0.945098876953125,4
15:04:35,-0.945098876953125,4
15:04:35,-0.0274658203125,87
15:04:35,-0.0274658203125,87
15:04:35,-0.29412841796875,63
15:04:35,-0.9686279296875,2
15:04:35,-0.9686279296875,2
15:04:35,-0.960784912109375,3
15:04:35,-0.9686279296875,2
15:04:35,-0.9686279296875,2
15:04:36,-0.9686279296875,2
15:04:36,-0.9686279296875,2
15:04:36,-0.9686279296875,2
15:04:36,-0.98431396484375,1
15:04:36,-0.85882568359375,12
15:04:36,-0.2470703125,67
15:04:36,-0.035308837890625,86
15:04:36,-0.019622802734375,88
15:04:36,0.0352783203125,93
15:04:36,0.0352783203125,93
15:04:36,0.043121337890625,93
15:04:37,0.043121337890625,93
15:04:37,0.05096435546875,94
15:04:37,0.043121337890625,93
15:04:37,0.043121337890625,93
15:04:37,0.058807373046875,95
15:04:37,0.192138671875,107
15:04:37,0.63134765625,146
15:04:37,0.23919677734375,111
15:04:37,0.11370849609375,100
15:04:37,0.52154541015625,136
15:04:38,0.529388427734375,137
15:04:38,0.05096435546875,94
15:04:38,0.043121337890625,93
15:04:38,0.36468505859375,122
15:04:38,0.05096435546875,94
15:04:38,-0.050994873046875,85
15:04:38,-0.223541259765625,69
15:04:38,-0.89019775390625,9
15:04:38,-0.9686279296875,2
15:04:38,-1.0,0
15:04:39,-0.035308837890625,86
15:04:39,-0.019622802734375,88
15:04:39,-0.2156982421875,70
15:04:39,-0.9686279296875,2
15:04:39,-0.9686279296875,2
15:04:39,-0.976470947265625,2
15:04:39,-0.992156982421875,0
15:04:39,-0.9686279296875,2
15:04:39,-0.976470947265625,2
15:04:39,-0.9686279296875,2
15:04:39,-0.9686279296875,2
15:04:40,-0.976470947265625,2
15:04:40,-0.678436279296875,28
15:04:40,-0.2156982421875,70
15:04:40,-0.035308837890625,86
15:04:40,-0.019622802734375,88
15:04:40,-0.937255859375,5
15:04:40,-0.945098876953125,4
15:04:40,-0.756866455078125,21
15:04:40,-0.0274658203125,87
15:04:40,-0.019622802734375,88
15:04:41,-0.019622802734375,88
15:04:41,-0.019622802734375,88
15:04:41,-0.019622802734375,88
15:04:41,-0.019622802734375,88
15:04:41,-0.019622802734375,88
15:04:41,-0.0274658203125,87
15:04:41,-0.050994873046875,85
15:04:41,-0.5294189453125,42
15:04:41,-0.788238525390625,19
15:04:41,-0.48236083984375,46
15:04:41,-0.04315185546875,86
15:04:42,-0.192169189453125,72
15:04:42,-0.082366943359375,82
15:04:42,-0.41961669921875,52
15:04:42,-0.937255859375,5
15:04:42,-0.945098876953125,4
15:04:42,-0.937255859375,5
15:04:42,-0.937255859375,5
15:04:42,-0.04315185546875,86
15:04:42,-0.929412841796875,6
15:04:42,-0.003936767578125,89
15:04:43,-0.0274658203125,87
15:04:43,-0.066680908203125,83
15:04:43,0.00390625,90
15:04:43,-0.0274658203125,87
15:04:43,-0.019622802734375,88
15:04:43,-0.04315185546875,86
15:04:43,-0.301971435546875,62
15:04:43,0.00390625,90
15:04:43,0.05096435546875,94
15:04:44,0.043121337890625,93
15:04:44,0.043121337890625,93
15:04:44,0.043121337890625,93
15:04:44,0.0352783203125,93
15:04:44,0.043121337890625,93
15:04:44,0.043121337890625,93
15:04:44,0.0352783203125,93
15:04:44,-0.301971435546875,62
15:04:44,-0.929412841796875,6
15:04:44,-0.92156982421875,7
15:04:44,-0.019622802734375,88
15:04:45,0.01959228515625,91
15:04:45,-0.0902099609375,81
15:04:45,-0.07452392578125,83
15:04:45,-0.13726806640625,77
15:04:45,-0.866668701171875,11
15:04:45,-0.87451171875,11
15:04:45,-0.16864013671875,74
15:04:45,-0.89019775390625,9
15:04:45,-0.57647705078125,38
15:04:45,-0.04315185546875,86
15:04:46,-0.505889892578125,44
15:04:46,-0.192169189453125,72
15:04:46,-0.435302734375,50
15:04:46,-0.631378173828125,33
15:04:46,-0.537261962890625,41
15:04:46,-0.662750244140625,30
15:04:46,-0.686279296875,28
15:04:46,-0.301971435546875,62
15:04:46,-0.505889892578125,44
15:04:46,-0.741180419921875,23
15:04:47,-0.694122314453125,27
15:04:47,-0.686279296875,28
15:04:47,-0.686279296875,28
15:04:47,-0.615692138671875,34
15:04:47,-0.505889892578125,44
15:04:47,-0.678436279296875,28
15:04:47,-0.678436279296875,28
15:04:47,-0.5294189453125,42
15:04:47,-0.309814453125,62
15:04:47,-0.04315185546875,86
15:04:48,-0.050994873046875,85
15:04:48,-0.51373291015625,43
15:04:48,-0.92156982421875,7
15:04:48,-0.85882568359375,12
15:04:48,-0.04315185546875,86
15:04:48,-0.0274658203125,87
15:04:48,-0.035308837890625,86
15:04:48,-0.01177978515625,88
15:04:48,0.043121337890625,93
15:04:48,0.01959228515625,91
15:04:49,0.058807373046875,95
15:04:49,0.482330322265625,133
15:04:49,0.545074462890625,139
15:04:49,0.576446533203125,141
15:04:49,0.568603515625,141
15:04:49,0.623504638671875,146
15:04:49,0.654876708984375,148
15:04:49,0.64703369140625,148
15:04:49,0.64703369140625,148
15:04:49,0.6627197265625,149
15:04:50,0.011749267578125,91
15:04:50,0.05096435546875,94
15:04:50,-0.098052978515625,81
15:04:50,-0.113739013671875,79
15:04:50,-0.505889892578125,44
15:04:50,-0.10589599609375,80
15:04:50,-0.29412841796875,63
15:04:50,-0.937255859375,5
15:04:50,-0.929412841796875,6
15:04:50,-0.929412841796875,6
15:04:51,-0.301971435546875,62
15:04:51,-0.019622802734375,88
15:04:51,-0.058837890625,84
15:04:51,-0.85882568359375,12
15:04:51,-0.945098876953125,4
15:04:51,-0.95294189453125,4
15:04:51,-0.945098876953125,4
15:04:51,-0.945098876953125,4
15:04:51,-0.945098876953125,4
15:04:51,-0.945098876953125,4
15:04:51,-0.95294189453125,4
15:04:51,-0.95294189453125,4
15:04:52,-0.945098876953125,4
15:04:52,-0.945098876953125,4
15:04:52,-0.945098876953125,4
15:04:52,-0.945098876953125,4
15:04:52,-0.0274658203125,87
15:04:52,0.01959228515625,91
15:04:52,0.011749267578125,91
15:04:52,-0.003936767578125,89
15:04:52,0.01959228515625,91
15:04:52,0.01959228515625,91
15:04:53,0.01959228515625,91
15:04:53,-0.0902099609375,81
15:04:53,-0.254913330078125,67
15:04:53,-0.79608154296875,18
15:04:53,-0.937255859375,5
15:04:53,-0.443145751953125,50
15:04:53,-0.019622802734375,88
15:04:53,-0.0274658203125,87
15:04:53,-0.0274658203125,87
15:04:53,-0.019622802734375,88
15:04:53,-0.309814453125,62
15:04:54,-0.89019775390625,9
15:04:54,-0.929412841796875,6
15:04:54,-0.145111083984375,76
15:04:54,-0.035308837890625,86
15:04:54,-0.929412841796875,6
15:04:54,-0.92156982421875,7
15:04:54,-0.929412841796875,6
15:04:54,-0.772552490234375,20
15:04:54,-0.57647705078125,38
15:04:54,0.0352783203125,93
15:04:55,-0.51373291015625,43
15:04:55,-0.20001220703125,71
15:04:55,0.043121337890625,93
15:04:55,0.043121337890625,93
15:04:55,0.043121337890625,93
15:04:55,0.043121337890625,93
15:04:55,0.05096435546875,94
15:04:55,0.043121337890625,93
15:04:55,0.043121337890625,93
15:04:55,0.043121337890625,93
15:04:55,0.043121337890625,93
15:04:55,0.043121337890625,93
15:04:56,0.043121337890625,93
15:04:56,-0.035308837890625,86
15:04:56,-0.474517822265625,47
15:04:56,-0.92156982421875,7
15:04:56,-0.254913330078125,67
15:04:56,-0.286285400390625,64
15:04:56,-0.92156982421875,7
15:04:56,-0.019622802734375,88
15:04:56,-0.13726806640625,77
15:04:56,-0.615692138671875,34
15:04:57,-0.0274658203125,87
15:04:57,-0.16864013671875,74
15:04:57,-0.5294189453125,42
15:04:57,-0.9058837890625,8
15:04:57,0.00390625,90
15:04:57,-0.411773681640625,52
15:04:57,-0.9058837890625,8
15:04:57,-0.184326171875,73
15:04:57,-0.772552490234375,20
15:04:57,-0.5294189453125,42
15:04:58,-0.490203857421875,45
15:04:58,-0.505889892578125,44
15:04:58,-0.498046875,45
15:04:58,-0.498046875,45
15:04:58,-0.505889892578125,44
15:04:58,-0.5921630859375,36
15:04:58,-0.584320068359375,37
15:04:58,-0.584320068359375,37
15:04:58,-0.584320068359375,37
15:04:58,-0.584320068359375,37
15:04:58,-0.584320068359375,37
15:04:58,-0.584320068359375,37
15:04:59,-0.584320068359375,37
15:04:59,-0.584320068359375,37
15:04:59,-0.584320068359375,37
15:04:59,-0.5921630859375,36
15:04:59,-0.600006103515625,35
15:04:59,-0.60784912109375,35
15:04:59,-0.60784912109375,35
15:04:59,-0.60784912109375,35
15:04:59,-0.600006103515625,35
15:04:59,-0.505889892578125,44
15:05:00,0.14508056640625,103
15:05:00,0.670562744140625,150
15:05:00,0.654876708984375,148
15:05:00,0.999969482421875,179
15:05:00,0.811737060546875,163
15:05:00,-0.003936767578125,89
15:05:00,0.05096435546875,94
15:05:00,0.074493408203125,96
15:05:00,0.5372314453125,138
15:05:00,0.074493408203125,96
15:05:01,0.403900146484375,126
15:05:01,0.529388427734375,137
15:05:01,0.05096435546875,94
15:05:01,0.00390625,90
15:05:01,0.686248779296875,151
15:05:01,-0.01177978515625,88
15:05:01,0.05096435546875,94
15:05:01,-0.003936767578125,89
15:05:01,-0.04315185546875,86
15:05:01,-0.686279296875,28
15:05:02,-1.0,0
15:05:02,-1.0,0
15:05:02,-1.0,0
15:05:02,-1.0,0
15:05:02,-1.0,0
15:05:02,-0.992156982421875,0
15:05:02,-1.0,0
15:05:02,-1.0,0
15:05:02,-0.98431396484375,1
15:05:02,-1.0,0
15:05:03,-0.992156982421875,0
15:05:03,-1.0,0
15:05:03,-0.686279296875,28
15:05:03,0.011749267578125,91
15:05:03,0.00390625,90
15:05:03,-0.003936767578125,89
15:05:03,0.011749267578125,91
15:05:03,0.043121337890625,93
15:05:03,0.043121337890625,93
15:05:03,0.043121337890625,93
15:05:04,0.05096435546875,94
15:05:04,-0.07452392578125,83
15:05:04,-0.435302734375,50
15:05:04,-0.772552490234375,20
15:05:04,-0.0274658203125,87
15:05:04,-0.474517822265625,47
15:05:04,-0.929412841796875,6
15:05:04,-0.929412841796875,6
15:05:04,-0.937255859375,5
15:05:05,-0.929412841796875,6
15:05:05,-0.019622802734375,88
15:05:05,-0.0902099609375,81
15:05:05,-0.92156982421875,7
15:05:05,-0.92156982421875,7
15:05:05,-0.678436279296875,28
15:05:05,0.05096435546875,94
15:05:05,0.043121337890625,93
15:05:05,0.043121337890625,93
15:05:05,0.05096435546875,94
15:05:06,0.184295654296875,106
15:05:06,0.184295654296875,106
15:05:06,0.00390625,90
15:05:06,0.00390625,90
15:05:06,0.00390625,90
15:05:06,-0.01177978515625,88
15:05:06,0.00390625,90
15:05:06,0.043121337890625,93
15:05:06,-0.498046875,45
15:05:06,-0.92156982421875,7
15:05:06,-0.45098876953125,49
15:05:07,0.0352783203125,93
15:05:07,0.0352783203125,93
15:05:07,0.00390625,90
15:05:07,-0.35687255859375,57
15:05:07,-0.937255859375,5
15:05:07,-0.937255859375,5
15:05:07,-0.937255859375,5
15:05:07,-0.600006103515625,35
15:05:07,-0.019622802734375,88
15:05:07,-0.07452392578125,83
15:05:08,-0.937255859375,5
15:05:08,-0.945098876953125,4
15:05:08,-0.945098876953125,4
15:05:08,-0.945098876953125,4
15:05:08,-0.945098876953125,4
15:05:08,-0.0902099609375,81
15:05:08,-0.07452392578125,83
15:05:08,-0.937255859375,5
15:05:08,-0.937255859375,5
15:05:08,-0.937255859375,5
15:05:08,-0.937255859375,5
15:05:09,-0.937255859375,5
15:05:09,-0.882354736328125,10
15:05:09,-0.309814453125,62
15:05:09,-0.945098876953125,4
15:05:09,-0.945098876953125,4
15:05:09,-0.01177978515625,88
15:05:09,0.027435302734375,92
15:05:09,0.027435302734375,92
15:05:09,0.027435302734375,92
15:05:09,0.05096435546875,94
15:05:09,0.043121337890625,93
15:05:09,0.01959228515625,91
15:05:10,0.05096435546875,94
15:05:10,0.05096435546875,94
15:05:10,0.08233642578125,97
15:05:10,0.450958251953125,130
15:05:10,0.64703369140625,148
15:05:10,0.64703369140625,148
15:05:10,0.325469970703125,119
15:05:10,-0.003936767578125,89
15:05:10,0.00390625,90
15:05:10,0.52154541015625,136
15:05:11,0.67840576171875,151
15:05:11,0.043121337890625,93
15:05:11,-0.019622802734375,88
15:05:11,-0.176483154296875,74
15:05:11,-0.85882568359375,12
15:05:11,-0.992156982421875,0
15:05:11,-0.976470947265625,2
15:05:11,-0.98431396484375,1
15:05:11,-0.976470947265625,2
15:05:11,-0.850982666015625,13
15:05:12,-0.0274658203125,87
15:05:12,-0.443145751953125,50
15:05:12,-0.9686279296875,2
15:05:12,-0.976470947265625,2
15:05:12,-0.9686279296875,2
15:05:12,-0.960784912109375,3
15:05:12,-0.960784912109375,3
15:05:12,-0.9686279296875,2
15:05:12,-0.5921630859375,36
15:05:12,-0.0274658203125,87
15:05:12,0.027435302734375,92
15:05:13,0.027435302734375,92
15:05:13,0.0352783203125,93
15:05:13,-0.050994873046875,85
15:05:13,-0.937255859375,5
15:05:13,-0.929412841796875,6
15:05:13,-0.0274658203125,87
15:05:13,-0.0902099609375,81
15:05:13,-0.0274658203125,87
15:05:13,-0.0902099609375,81
15:05:13,-0.04315185546875,86
15:05:14,-0.929412841796875,6
15:05:14,-0.913726806640625,7
15:05:14,-0.937255859375,5
15:05:14,-0.929412841796875,6
15:05:14,-0.929412841796875,6
15:05:14,-0.937255859375,5
15:05:14,-0.937255859375,5
15:05:14,-0.929412841796875,6
15:05:14,-0.929412841796875,6
15:05:14,0.043121337890625,93
15:05:14,0.043121337890625,93
15:05:14,0.043121337890625,93
15:05:15,0.607818603515625,144
15:05:15,0.945068359375,175
15:05:15,-0.019622802734375,88
15:05:15,-0.098052978515625,81
15:05:15,-0.560791015625,39
15:05:15,-0.04315185546875,86
15:05:15,0.0352783203125,93
15:05:15,0.0352783203125,93
15:05:15,0.0352783203125,93
15:05:15,0.0352783203125,93
15:05:15,-0.0902099609375,81
15:05:16,-0.10589599609375,80
15:05:16,0.0352783203125,93
15:05:16,0.027435302734375,92
15:05:16,-0.019622802734375,88
15:05:16,-0.082366943359375,82
15:05:16,-0.788238525390625,19
15:05:16,-0.937255859375,5
15:05:16,-0.003936767578125,89
15:05:16,-0.2156982421875,70
15:05:16,-0.87451171875,11
15:05:17,-0.0274658203125,87
15:05:17,-0.10589599609375,80
15:05:17,-0.960784912109375,3
15:05:17,-0.960784912109375,3
15:05:17,-0.960784912109375,3
15:05:17,-0.0274658203125,87
15:05:17,-0.945098876953125,4
15:05:17,-0.035308837890625,86
15:05:17,-0.058837890625,84
15:05:17,-0.95294189453125,4
15:05:18,-0.95294189453125,4
15:05:18,-0.95294189453125,4
15:05:18,-0.95294189453125,4
15:05:18,-0.6549072265625,31
15:05:18,-0.560791015625,39
15:05:18,-0.51373291015625,43
15:05:18,-0.89019775390625,9
15:05:18,-0.89019775390625,9
15:05:18,-0.89019775390625,9
15:05:18,-0.756866455078125,21
15:05:18,-0.0274658203125,87
15:05:19,-0.019622802734375,88
15:05:19,-0.019622802734375,88
15:05:19,-0.019622802734375,88
15:05:19,-0.254913330078125,67
15:05:19,-0.929412841796875,6
15:05:19,-0.850982666015625,13
15:05:19,-0.0274658203125,87
15:05:19,-0.019622802734375,88
15:05:19,0.043121337890625,93
15:05:19,0.325469970703125,119
15:05:20,0.639190673828125,147
15:05:20,0.568603515625,141
15:05:20,0.443115234375,129
15:05:20,0.63134765625,146
15:05:20,0.592132568359375,143
15:05:20,0.058807373046875,95
15:05:20,0.05096435546875,94
15:05:20,0.058807373046875,95
15:05:20,0.780364990234375,160
15:05:20,0.011749267578125,91
15:05:21,-0.050994873046875,85
15:05:21,-0.945098876953125,4
15:05:21,-1.0,0
15:05:21,-0.98431396484375,1
15:05:21,-0.309814453125,62
15:05:21,-0.082366943359375,82
15:05:21,-0.937255859375,5
15:05:21,-0.945098876953125,4
15:05:21,-0.95294189453125,4
15:05:21,-0.95294189453125,4
15:05:22,-0.95294189453125,4
15:05:22,-0.95294189453125,4
15:05:22,-0.95294189453125,4
15:05:22,-0.95294189453125,4
15:05:22,-0.95294189453125,4
15:05:22,-0.95294189453125,4
15:05:22,-0.95294189453125,4
15:05:22,-0.62353515625,33
15:05:22,0.01959228515625,91
15:05:22,0.0352783203125,93
15:05:22,0.0352783203125,93
15:05:22,0.027435302734375,92
15:05:23,0.0352783203125,93
15:05:23,0.0352783203125,93
15:05:23,-0.20001220703125,71
15:05:23,-0.92156982421875,7
15:05:23,-0.003936767578125,89
15:05:23,0.011749267578125,91
15:05:23,0.027435302734375,92
15:05:23,0.00390625,90
15:05:23,-0.552947998046875,40
15:05:23,-0.960784912109375,3
15:05:24,-0.95294189453125,4
15:05:24,-0.95294189453125,4
15:05:24,-0.95294189453125,4
15:05:24,-0.95294189453125,4
15:05:24,-0.960784912109375,3
15:05:24,-0.95294189453125,4
15:05:24,-0.95294189453125,4
15:05:24,-0.584320068359375,37
15:05:24,0.043121337890625,93
15:05:24,0.043121337890625,93
15:05:24,0.0352783203125,93
15:05:25,0.043121337890625,93
15:05:25,0.043121337890625,93
15:05:25,0.043121337890625,93
15:05:25,0.043121337890625,93
15:05:25,0.043121337890625,93
15:05:25,0.043121337890625,93
15:05:25,0.043121337890625,93
15:05:25,0.0352783203125,93
15:05:25,0.043121337890625,93
15:05:25,0.0352783203125,93
15:05:26,0.043121337890625,93
